project_id,state,district,project_type,land_area_hectares,affected_families,days_since_notification,compensation_disbursed_pct,legal_disputes_count,legal_dispute_stage,rr_progress_pct,approvals_pending,dept_response_days_avg,possession_status,documentation_completeness_pct,historical_delay_rate_region,delayed
d71d5145,West Bengal,Howrah,Power Transmission,8.04,31,990,69.4,1,Stay Order,38.6,2,11.1,Not Started,30.2,49.8,1
8a65665c,Odisha,Cuttack,Industrial Corridor,21.28,4,60,80.6,2,Filed,59.5,2,10.8,Partial,53.7,55.7,1
48b5dd5f,Gujarat,Surat,Power Transmission,6.36,23,944,63.4,0,None,37.5,4,15.7,Partial,26.9,44.8,0
347fdb4a,Madhya Pradesh,Jabalpur,Power Transmission,1.48,51,1081,66.6,0,None,16.7,1,38.1,Partial,62.7,35.2,0
dfdd4a45,Tamil Nadu,Chennai,Railway,6.37,10,1264,26.9,0,None,30.9,1,53.1,Not Started,38.7,18.3,1
bfae860e,Karnataka,Mysuru,Urban Development,9.49,100,1409,52.7,0,None,27.2,4,72.1,Not Started,28.9,33.3,1
37cffa85,Rajasthan,Jodhpur,Urban Development,6.9,546,868,67.9,0,None,22.3,2,21.6,Partial,78.8,9.0,0
d873fd01,Karnataka,Belagavi,Irrigation,48.93,17,198,72.6,2,Filed,10.2,1,20.0,Not Started,41.2,51.5,1
4d8fce13,Uttar Pradesh,Lucknow,Railway,47.74,38,1147,88.0,0,None,28.8,2,15.8,Not Started,50.4,44.5,1
6b2d6a36,West Bengal,Howrah,Industrial Corridor,20.95,11,209,9.3,2,Filed,78.8,2,29.4,Full,71.2,49.1,0
f0b08293,Odisha,Cuttack,Irrigation,6.56,43,1289,32.7,1,Under Hearing,54.5,2,49.6,Partial,85.1,6.5,0
97909306,Odisha,Rourkela,Urban Development,7.55,23,933,76.8,0,None,79.2,2,13.1,Full,93.6,35.1,0
d628e84c,Uttar Pradesh,Kanpur,Power Transmission,18.75,115,834,31.7,1,Under Hearing,20.1,0,10.4,Partial,57.5,26.3,1
d15d649a,Karnataka,Hubballi,Highway,20.87,9,1267,71.4,1,Resolved,62.6,3,31.8,Full,28.2,52.1,1
f2c9d2c1,Gujarat,Surat,Irrigation,13.27,133,301,18.9,1,Resolved,47.6,2,9.2,Full,68.5,26.0,1
112bd419,Karnataka,Bengaluru,Irrigation,7.34,246,1487,61.1,0,None,48.4,3,24.3,Full,86.0,5.0,0
dba6cf28,Madhya Pradesh,Jabalpur,Railway,13.38,26,703,41.0,1,Under Hearing,63.6,8,25.3,Not Started,64.6,27.8,1
c0b6aac3,Uttar Pradesh,Kanpur,Highway,6.8,11,158,62.0,0,None,22.1,1,10.7,Not Started,71.5,56.2,0
4af27cb1,Bihar,Gaya,Irrigation,6.32,339,1374,86.0,0,None,51.1,1,10.5,Full,57.1,47.1,0
3c2129b5,Madhya Pradesh,Gwalior,Irrigation,11.03,21,728,33.3,0,None,37.1,4,19.6,Partial,92.1,30.4,0
3dc307c5,Tamil Nadu,Salem,Highway,76.37,162,535,40.0,1,Stay Order,43.3,7,43.7,Not Started,80.1,32.1,1
add3f8ae,Bihar,Gaya,Irrigation,11.68,145,62,62.8,0,None,7.6,2,50.1,Partial,89.2,27.8,1
9397e995,Odisha,Rourkela,Highway,18.81,111,257,57.2,0,None,72.3,3,5.8,Partial,68.9,25.9,0
ff2a7c14,West Bengal,Kolkata,Highway,35.75,28,1410,13.9,0,None,52.7,2,16.8,Not Started,44.0,21.0,0
95f98b11,Gujarat,Rajkot,Urban Development,4.27,86,1156,65.7,2,Stay Order,61.8,1,17.7,Full,80.5,24.8,1
a0198cf9,Tamil Nadu,Chennai,Industrial Corridor,18.46,59,675,51.2,1,Stay Order,23.4,2,8.1,Partial,57.4,20.7,1
67cfdb7c,Madhya Pradesh,Indore,Highway,13.57,22,245,76.2,0,None,77.9,4,22.0,Partial,43.4,40.6,1
19f156d1,West Bengal,Howrah,Highway,2.08,94,1133,33.7,0,None,82.8,3,45.4,Not Started,84.6,23.7,1
6f4c5e61,Bihar,Patna,Industrial Corridor,3.27,17,1020,69.3,0,None,32.7,4,55.7,Full,95.5,25.8,1
bc07588f,Uttar Pradesh,Agra,Irrigation,48.05,61,1276,32.5,0,None,65.4,1,25.5,Full,68.9,57.4,1
0e709e24,West Bengal,Howrah,Highway,70.91,45,119,55.2,1,Resolved,28.4,3,26.9,Partial,26.9,37.8,0
9809f0ad,Tamil Nadu,Salem,Irrigation,5.2,41,1358,62.1,0,None,8.8,1,24.5,Partial,43.1,53.2,0
9d2eeb37,Bihar,Patna,Highway,15.13,124,46,65.2,1,Resolved,50.5,3,17.6,Partial,55.4,56.3,0
1cd73275,Karnataka,Bengaluru,Highway,2.96,15,400,90.0,1,Under Hearing,64.3,2,116.3,Not Started,64.0,63.7,1
703e651a,Odisha,Rourkela,Railway,4.82,5,1342,49.6,1,Under Hearing,60.3,2,56.2,Partial,36.5,27.5,1
8d8dac5c,Tamil Nadu,Madurai,Highway,17.18,79,896,62.9,0,None,80.5,3,32.5,Full,61.9,21.3,0
29d8402d,Gujarat,Ahmedabad,Railway,18.45,6,1024,39.0,0,None,28.4,1,23.4,Full,48.3,21.8,0
e09c020f,Bihar,Gaya,Highway,12.83,124,1209,63.1,2,Filed,72.2,2,52.2,Partial,66.1,48.5,0
96849993,Karnataka,Mysuru,Power Transmission,8.74,10,1253,58.5,0,None,54.2,1,43.6,Not Started,56.6,43.4,0
baf70f59,Gujarat,Vadodara,Highway,45.9,409,883,80.2,1,Stay Order,24.7,0,4.1,Partial,52.2,16.9,1
74d00ab9,Odisha,Bhubaneswar,Irrigation,15.06,53,823,78.8,0,None,30.4,3,67.3,Full,54.3,43.5,0
d693796b,Gujarat,Ahmedabad,Highway,29.09,329,1013,64.4,0,None,53.8,2,62.3,Full,58.3,26.6,0
32294060,Tamil Nadu,Salem,Urban Development,3.61,46,1270,63.6,2,Under Hearing,43.7,2,72.3,Full,53.1,60.5,1
38cd4598,Karnataka,Hubballi,Power Transmission,14.12,21,614,62.7,0,None,26.3,4,15.8,Partial,49.8,24.2,0
09181395,Gujarat,Vadodara,Power Transmission,12.61,89,765,27.7,1,Resolved,62.0,1,11.6,Not Started,46.9,51.6,1
55f2f040,Karnataka,Mysuru,Railway,6.68,11,1427,37.6,2,Stay Order,14.0,4,39.5,Full,24.6,12.5,1
180d3d35,Rajasthan,Kota,Highway,8.75,12,60,39.3,0,None,8.1,1,26.6,Full,70.6,42.9,0
536b1038,Rajasthan,Jaipur,Irrigation,51.13,24,1193,9.4,0,None,24.3,2,48.6,Not Started,40.6,30.3,0
343ed908,Madhya Pradesh,Jabalpur,Irrigation,22.63,17,1002,90.6,1,Resolved,35.5,3,47.7,Full,37.4,43.3,0
2d9b6eb4,Bihar,Gaya,Industrial Corridor,2.49,55,707,20.4,0,None,36.5,0,5.9,Partial,58.6,38.4,0
b7e0be6c,Rajasthan,Udaipur,Power Transmission,20.53,187,1304,31.6,0,None,15.1,0,32.8,Full,84.5,29.4,0
e96e3bc0,Tamil Nadu,Chennai,Industrial Corridor,41.97,94,1053,77.5,0,None,21.5,3,165.7,Partial,61.9,18.6,1
81655361,West Bengal,Howrah,Irrigation,15.53,55,596,89.7,0,None,42.6,6,50.7,Partial,62.8,29.2,0
9eb1bb6b,Rajasthan,Jaipur,Industrial Corridor,13.83,182,1453,74.3,0,None,25.5,8,21.6,Not Started,75.3,41.3,0
b5c478e9,Odisha,Bhubaneswar,Industrial Corridor,5.87,15,950,75.9,0,None,87.6,1,34.7,Partial,40.5,43.2,1
b0d85651,Odisha,Rourkela,Railway,1.31,16,1133,64.5,0,None,32.6,3,28.7,Partial,43.2,33.9,0
c19909eb,West Bengal,Kolkata,Industrial Corridor,17.84,26,638,40.8,1,Resolved,83.5,2,2.2,Partial,60.1,36.9,0
eb438c80,Gujarat,Rajkot,Power Transmission,3.27,122,1474,37.0,1,Stay Order,64.7,5,51.8,Partial,63.0,33.4,1
fc487eb1,Gujarat,Surat,Highway,5.77,345,1300,54.2,1,Resolved,34.4,6,42.6,Full,37.7,33.7,1
23839d57,Gujarat,Rajkot,Power Transmission,16.96,180,476,58.5,3,Under Hearing,58.1,3,36.6,Partial,63.4,42.8,1
1ba24290,Tamil Nadu,Salem,Urban Development,13.45,105,1269,81.6,1,Stay Order,53.4,1,44.9,Partial,73.3,32.0,1
ed22dcac,West Bengal,Howrah,Railway,6.23,26,941,29.7,0,None,73.3,2,16.3,Not Started,33.3,25.8,1
3cb8bab5,Tamil Nadu,Salem,Power Transmission,2.47,38,175,11.9,2,Resolved,77.6,4,29.5,Full,72.9,12.9,1
4787d116,Tamil Nadu,Chennai,Industrial Corridor,30.21,28,724,70.1,0,None,28.0,0,16.0,Full,48.4,13.2,1
cec931e7,Maharashtra,Nagpur,Highway,10.1,164,1288,65.9,0,None,54.0,5,37.8,Not Started,77.3,24.5,1
f7b5601f,Tamil Nadu,Madurai,Railway,3.37,228,972,71.4,0,None,37.4,5,19.5,Full,84.8,45.1,1
974b3a72,Rajasthan,Kota,Power Transmission,12.12,82,47,44.3,0,None,63.9,3,30.5,Partial,79.3,64.3,0
05c4f3b5,Bihar,Gaya,Highway,7.27,6,1231,47.0,0,None,26.9,1,20.4,Full,75.3,46.7,0
8cd90570,Karnataka,Bengaluru,Industrial Corridor,12.93,326,470,79.5,0,None,34.2,3,14.7,Partial,75.0,55.6,0
c9021585,West Bengal,Kolkata,Highway,43.07,50,244,86.7,0,None,41.0,3,5.7,Partial,55.8,33.6,0
2cd5eae0,West Bengal,Howrah,Industrial Corridor,3.0,35,488,67.5,1,Resolved,45.6,0,24.0,Full,75.4,17.7,1
e64a578f,Odisha,Cuttack,Power Transmission,11.35,32,988,29.9,1,Resolved,38.0,6,38.8,Full,52.5,51.8,1
3b670cac,West Bengal,Howrah,Industrial Corridor,25.13,94,963,49.2,0,None,24.7,2,7.1,Full,39.8,40.5,1
6689b62e,Maharashtra,Aurangabad,Railway,1.54,36,1068,67.3,1,Filed,42.0,2,61.1,Partial,65.4,29.9,1
309e8677,Rajasthan,Jaipur,Power Transmission,22.73,55,817,35.9,1,Resolved,69.2,2,6.3,Not Started,36.2,28.2,0
ab054bcc,Gujarat,Rajkot,Power Transmission,16.05,193,897,8.0,0,None,39.7,8,15.1,Partial,38.4,40.0,0
5df788ee,Madhya Pradesh,Indore,Power Transmission,12.19,18,1235,75.5,2,Filed,35.7,5,25.9,Partial,59.9,22.3,1
a40d809c,Odisha,Rourkela,Power Transmission,58.42,123,623,56.8,1,Filed,47.8,6,56.4,Partial,62.2,11.1,0
a956f55b,West Bengal,Howrah,Urban Development,26.02,7,470,43.1,0,None,50.3,3,25.1,Partial,79.8,58.0,1
00ea3a1e,Maharashtra,Pune,Irrigation,43.67,79,492,52.1,1,Filed,47.6,4,15.2,Full,84.0,20.9,0
5346bad8,Odisha,Bhubaneswar,Industrial Corridor,11.17,258,1236,29.5,1,Stay Order,26.5,1,9.4,Not Started,8.2,12.9,1
747be2db,Tamil Nadu,Salem,Urban Development,42.32,176,1152,89.4,1,Under Hearing,15.1,1,16.9,Full,48.8,71.7,1
366cf067,Karnataka,Mysuru,Power Transmission,19.73,21,687,60.7,1,Under Hearing,41.2,1,5.1,Partial,66.6,59.4,1
cd0c2493,Gujarat,Ahmedabad,Irrigation,5.87,74,1301,52.1,0,None,50.0,2,88.9,Partial,78.7,44.7,0
2ea7dd2d,Rajasthan,Udaipur,Highway,20.86,10,315,34.5,0,None,48.3,3,51.7,Partial,30.0,50.4,0
e2fea713,Maharashtra,Nashik,Railway,18.8,8,1057,74.5,1,Filed,30.7,4,24.3,Not Started,52.6,57.2,1
3a860bec,West Bengal,Kolkata,Industrial Corridor,34.54,72,67,82.5,0,None,66.1,2,38.9,Partial,75.3,35.7,0
abd33a11,Bihar,Patna,Railway,54.56,125,642,48.5,0,None,85.9,2,24.0,Not Started,19.2,15.6,0
e14b1d25,Tamil Nadu,Coimbatore,Railway,0.64,18,542,71.9,0,None,66.4,2,17.9,Not Started,52.9,31.4,1
c8afbf29,Tamil Nadu,Chennai,Irrigation,5.22,377,202,56.8,0,None,24.7,2,48.4,Full,90.3,25.6,0
d9a1dfcc,Tamil Nadu,Madurai,Irrigation,2.2,155,215,47.8,1,Under Hearing,71.2,0,10.6,Partial,76.2,46.7,0
792d1c41,Bihar,Gaya,Industrial Corridor,2.47,97,1056,37.1,1,Stay Order,48.2,1,7.0,Not Started,39.0,42.1,1
a7695430,Uttar Pradesh,Meerut,Industrial Corridor,1.87,41,1104,81.2,0,None,52.9,4,29.0,Full,9.8,24.7,0
5a20efa6,Karnataka,Mysuru,Urban Development,3.74,55,1448,27.0,1,Filed,51.2,5,31.2,Partial,98.1,46.4,1
c0092c6c,Gujarat,Rajkot,Industrial Corridor,5.81,34,697,20.9,1,Under Hearing,44.5,9,10.6,Partial,43.4,49.7,1
025b7181,Bihar,Muzaffarpur,Highway,1.54,126,1005,42.2,2,Resolved,86.8,4,72.7,Partial,25.8,67.7,0
e3d0d96d,Bihar,Patna,Highway,9.62,466,1466,68.2,2,Resolved,74.6,1,25.9,Partial,72.0,38.1,0
ebb4fd20,Rajasthan,Udaipur,Power Transmission,28.68,170,221,37.5,1,Under Hearing,24.7,2,41.5,Partial,78.8,38.3,1
bae06b13,Tamil Nadu,Madurai,Power Transmission,63.11,13,1302,50.7,2,Under Hearing,17.3,1,16.7,Full,81.7,20.1,1
66ea0f3e,Madhya Pradesh,Indore,Industrial Corridor,20.72,1876,136,80.3,1,Stay Order,44.4,0,32.0,Full,53.9,25.2,1
0f27d020,Odisha,Rourkela,Industrial Corridor,2.33,6,37,70.2,0,None,40.4,5,9.5,Full,54.4,37.6,0
198e7f10,Bihar,Bhagalpur,Power Transmission,18.72,422,55,30.3,0,None,7.6,5,10.6,Full,25.7,22.2,0
181ddc77,Rajasthan,Kota,Highway,2.86,92,443,24.3,0,None,14.8,2,10.9,Not Started,26.1,28.2,1
912d1ad6,West Bengal,Siliguri,Highway,20.53,87,1012,60.8,1,Resolved,26.4,3,26.1,Partial,65.1,29.5,1
c5c9f6bf,Gujarat,Ahmedabad,Industrial Corridor,36.17,87,390,66.5,2,Filed,61.2,5,12.7,Partial,80.2,39.0,1
cdde847f,Karnataka,Hubballi,Power Transmission,10.92,89,858,28.5,1,Under Hearing,81.5,1,28.7,Partial,63.1,5.0,0
927b2d03,Uttar Pradesh,Kanpur,Railway,2.02,91,142,18.9,1,Filed,26.6,1,34.9,Not Started,71.0,23.0,1
defa9333,Uttar Pradesh,Kanpur,Industrial Corridor,14.4,13,1337,56.4,0,None,65.8,2,24.8,Partial,40.7,53.9,1
fb0844b0,West Bengal,Kolkata,Highway,35.02,229,185,57.1,2,Under Hearing,54.8,3,29.6,Partial,80.4,43.8,1
e914936e,Gujarat,Vadodara,Urban Development,8.92,181,298,42.2,2,Filed,31.3,1,25.4,Full,66.9,63.8,1
bc877bf4,Madhya Pradesh,Jabalpur,Urban Development,27.56,27,1319,38.3,1,Resolved,89.7,2,6.3,Full,23.1,23.8,0
ff16e1ee,Odisha,Rourkela,Industrial Corridor,8.63,64,960,78.4,2,Under Hearing,58.6,3,8.3,Not Started,56.1,34.3,1
ba9d9621,Uttar Pradesh,Varanasi,Irrigation,9.18,52,731,43.7,0,None,53.8,4,27.8,Not Started,47.9,15.6,0
15aee60c,West Bengal,Durgapur,Urban Development,34.88,20,1083,67.0,2,Under Hearing,40.7,4,36.4,Full,68.1,54.8,1
3f5372ef,Odisha,Rourkela,Irrigation,13.55,53,1163,64.8,1,Filed,80.4,4,18.8,Partial,31.9,46.0,1
d93a34c5,Uttar Pradesh,Agra,Railway,13.77,21,214,78.8,1,Under Hearing,9.3,1,6.7,Partial,94.8,55.5,1
5dd23f50,Tamil Nadu,Salem,Irrigation,3.59,102,401,62.3,1,Stay Order,47.2,2,29.2,Full,74.2,28.4,1
bdbb741c,Maharashtra,Thane,Railway,9.24,19,758,61.1,3,Under Hearing,8.1,1,7.9,Full,68.3,38.0,1
47bbea9e,Bihar,Gaya,Urban Development,27.44,179,1372,52.5,1,Resolved,29.8,5,22.9,Not Started,42.5,15.3,0
ccb85c45,Gujarat,Vadodara,Urban Development,9.59,63,172,33.6,1,Under Hearing,87.5,5,15.7,Partial,84.5,37.9,1
ef8def7b,Bihar,Gaya,Railway,16.17,245,1271,69.5,3,Filed,77.1,2,10.5,Not Started,31.1,33.6,0
065f6e24,Rajasthan,Udaipur,Railway,3.93,18,1150,66.6,0,None,59.0,1,27.3,Not Started,49.0,41.1,1
85dd75f3,Maharashtra,Thane,Industrial Corridor,30.38,11,132,51.1,1,Stay Order,53.9,2,3.1,Not Started,84.2,40.5,1
19a4eb7e,Gujarat,Rajkot,Highway,2.92,26,242,63.2,2,Stay Order,10.8,3,12.3,Partial,43.8,37.2,1
41a92a53,Tamil Nadu,Coimbatore,Railway,17.98,122,281,48.8,1,Filed,34.1,6,46.7,Partial,53.6,53.8,1
3a27aed8,Uttar Pradesh,Meerut,Urban Development,109.4,37,828,49.3,0,None,65.2,1,12.8,Partial,63.4,32.7,1
b42ef2fd,Madhya Pradesh,Jabalpur,Industrial Corridor,3.96,142,1439,86.9,0,None,35.6,3,14.8,Not Started,91.3,47.6,1
cfe79d9e,Uttar Pradesh,Agra,Power Transmission,38.18,52,867,61.1,2,Under Hearing,29.5,2,58.8,Not Started,89.9,15.6,1
f3b347a3,Tamil Nadu,Madurai,Irrigation,15.83,47,949,90.1,2,Stay Order,25.5,3,31.3,Not Started,70.6,55.8,1
21fcc659,Bihar,Gaya,Industrial Corridor,8.29,57,953,84.0,2,Filed,26.6,1,13.2,Partial,73.5,8.3,0
53982ff8,Uttar Pradesh,Kanpur,Railway,4.31,25,751,51.3,1,Stay Order,30.1,2,44.7,Not Started,21.4,64.8,1
6e8a59eb,Maharashtra,Nagpur,Highway,67.31,40,1463,73.3,0,None,66.4,3,12.6,Full,53.5,23.6,0
4a33c35a,Odisha,Rourkela,Industrial Corridor,4.33,20,755,68.9,2,Under Hearing,14.0,3,14.9,Partial,85.0,59.3,1
f0919161,Odisha,Cuttack,Urban Development,14.75,34,206,26.9,1,Filed,80.5,2,11.4,Partial,42.5,49.8,1
dc96f9ff,Karnataka,Bengaluru,Power Transmission,14.16,41,1308,44.2,0,None,58.2,4,46.5,Partial,71.9,49.8,0
55222854,Madhya Pradesh,Jabalpur,Industrial Corridor,31.0,17,1003,75.0,2,Under Hearing,36.5,1,7.2,Not Started,68.2,51.8,1
b89b96b0,Odisha,Rourkela,Urban Development,25.63,132,1268,56.9,3,Filed,60.5,1,25.0,Not Started,32.4,27.3,1
8a34e67b,Karnataka,Belagavi,Power Transmission,21.89,14,921,94.7,2,Under Hearing,67.4,1,89.6,Partial,69.0,61.0,0
9e85c9dc,Gujarat,Vadodara,Railway,1.98,29,1344,74.3,0,None,21.3,3,8.4,Partial,76.2,22.9,0
85c04ba4,Bihar,Patna,Irrigation,17.9,16,1473,72.6,2,Resolved,30.7,1,23.2,Not Started,47.3,61.5,1
c735ef3d,Tamil Nadu,Salem,Highway,26.6,82,228,4.8,0,None,42.9,1,51.2,Partial,14.7,5.0,1
6bae35d5,Odisha,Cuttack,Highway,26.01,89,233,40.9,3,Resolved,44.1,2,4.2,Partial,50.5,44.4,0
85b85a0d,Tamil Nadu,Coimbatore,Power Transmission,6.58,61,603,50.7,3,Under Hearing,26.4,4,50.5,Full,18.6,58.8,1
2febef16,Bihar,Bhagalpur,Irrigation,10.47,95,88,60.6,0,None,49.6,5,6.7,Full,73.5,20.6,0
4194d2aa,Uttar Pradesh,Agra,Industrial Corridor,15.26,21,415,77.0,0,None,78.7,2,28.7,Partial,61.0,32.7,0
5c25466d,Karnataka,Belagavi,Urban Development,5.21,65,354,58.8,0,None,67.2,3,49.4,Not Started,66.8,16.9,0
d3920b98,Uttar Pradesh,Agra,Power Transmission,5.95,65,1082,24.2,0,None,66.1,3,7.9,Not Started,70.9,28.0,0
561a6fb9,Bihar,Patna,Highway,14.02,21,593,59.8,0,None,3.0,7,38.8,Full,36.6,44.5,1
93f8c666,Rajasthan,Kota,Irrigation,12.59,5,980,63.4,0,None,23.3,4,39.0,Partial,24.3,15.2,0
e6a6bfb6,West Bengal,Siliguri,Power Transmission,8.87,3,902,56.5,2,Resolved,63.9,4,8.8,Partial,66.3,50.9,0
a6278a5f,Gujarat,Surat,Railway,4.33,63,544,41.1,1,Stay Order,63.6,2,28.5,Not Started,52.2,32.2,1
449c2fe1,Gujarat,Ahmedabad,Power Transmission,4.26,139,767,77.6,2,Stay Order,83.1,3,34.6,Full,54.8,26.9,0
7d1f3ee2,Gujarat,Surat,Urban Development,4.27,35,907,29.2,1,Filed,50.0,4,22.6,Partial,62.9,51.0,1
03a36a06,Odisha,Cuttack,Power Transmission,28.68,28,1463,25.9,1,Under Hearing,64.2,4,16.6,Partial,74.2,50.3,0
2bf911a8,Uttar Pradesh,Agra,Highway,8.35,83,1175,48.1,0,None,89.6,0,10.8,Partial,32.2,56.3,1
b37f0ff6,Karnataka,Belagavi,Urban Development,18.5,33,302,74.5,1,Under Hearing,57.0,3,24.0,Full,31.6,5.3,1
9a5fc0a0,Bihar,Bhagalpur,Railway,14.18,30,642,64.0,0,None,75.1,3,20.6,Partial,57.7,28.2,0
bf2fb075,Odisha,Rourkela,Power Transmission,18.05,9,203,53.4,0,None,55.4,0,18.9,Partial,85.2,18.9,0
52e42de0,Gujarat,Surat,Irrigation,18.61,132,1316,74.5,2,Filed,49.0,2,33.3,Not Started,34.5,19.2,1
56098d9e,Karnataka,Bengaluru,Railway,1.84,100,350,91.0,1,Filed,65.8,2,16.7,Partial,61.8,18.5,1
e3926c69,Rajasthan,Kota,Urban Development,4.53,64,69,54.1,0,None,11.6,3,31.6,Partial,26.2,49.9,1
a0f04ddc,Maharashtra,Aurangabad,Power Transmission,3.66,69,1414,70.1,3,Under Hearing,82.3,3,18.9,Partial,16.6,37.2,1
dca60e0d,West Bengal,Howrah,Railway,20.52,19,1051,77.3,1,Filed,23.8,3,24.1,Full,27.6,6.9,0
6c7bd7db,West Bengal,Siliguri,Industrial Corridor,20.57,13,244,17.8,1,Stay Order,78.2,4,19.5,Full,77.2,44.0,1
0b413c70,Karnataka,Mysuru,Industrial Corridor,8.1,74,201,44.4,0,None,56.4,6,31.7,Partial,82.3,24.7,0
d0cf8f80,Maharashtra,Aurangabad,Urban Development,36.47,7,1254,41.2,1,Filed,60.2,2,4.2,Not Started,25.4,45.7,1
600e389c,Karnataka,Hubballi,Power Transmission,1.82,41,417,34.7,0,None,15.6,5,7.3,Partial,51.5,42.3,0
36ec8c21,Maharashtra,Thane,Railway,23.91,147,1290,30.5,0,None,37.7,4,34.2,Partial,14.8,29.2,1
75a832ab,Odisha,Cuttack,Irrigation,9.72,8,1050,97.4,1,Resolved,27.4,1,25.3,Partial,57.7,12.0,1
ba758ef1,Maharashtra,Thane,Urban Development,10.99,82,1362,87.0,0,None,74.3,1,41.9,Not Started,67.1,38.5,0
768ffea3,Gujarat,Rajkot,Industrial Corridor,2.16,12,222,25.8,1,Filed,58.3,1,147.9,Not Started,91.8,18.8,1
9022465e,Karnataka,Bengaluru,Irrigation,4.62,47,33,81.0,2,Under Hearing,56.4,4,70.7,Partial,72.6,32.2,1
21354c4c,Bihar,Patna,Railway,15.5,71,302,63.6,1,Filed,49.5,4,25.8,Full,63.3,19.4,1
ed5c27ae,Tamil Nadu,Coimbatore,Urban Development,122.4,28,186,45.2,3,Resolved,44.5,4,20.0,Partial,59.9,22.2,0
9cd1b778,Uttar Pradesh,Lucknow,Industrial Corridor,5.12,6,645,73.1,0,None,81.1,4,20.1,Full,47.3,30.5,1
8cc744cc,West Bengal,Howrah,Highway,6.04,20,951,19.9,0,None,42.4,1,24.5,Partial,56.6,46.2,1
cfc24cda,Bihar,Muzaffarpur,Industrial Corridor,30.09,179,582,16.9,2,Filed,34.9,2,31.4,Partial,23.8,34.9,1
22347501,Uttar Pradesh,Varanasi,Industrial Corridor,34.08,95,1359,54.4,1,Resolved,59.8,2,1.5,Full,37.6,27.7,0
a82af3fb,Rajasthan,Jaipur,Industrial Corridor,21.25,20,339,32.0,2,Resolved,55.9,5,10.0,Partial,59.4,12.1,1
bf319cad,Madhya Pradesh,Indore,Highway,6.19,116,751,62.8,1,Under Hearing,31.7,0,23.0,Partial,37.4,10.1,1
8705b3c9,Karnataka,Belagavi,Railway,52.99,359,106,26.9,1,Filed,46.6,6,15.2,Full,59.2,29.0,0
ac48b391,Gujarat,Rajkot,Urban Development,11.82,573,569,74.0,0,None,34.6,2,27.7,Partial,70.2,25.3,0
1077266d,West Bengal,Kolkata,Power Transmission,25.14,95,1082,20.9,1,Under Hearing,43.7,3,42.0,Not Started,72.2,38.2,1
595ab26c,Bihar,Patna,Highway,28.32,28,1191,56.5,0,None,75.4,1,44.3,Partial,73.7,57.8,0
46b1a601,Karnataka,Bengaluru,Railway,59.59,47,558,52.8,3,Filed,36.1,6,37.5,Full,62.5,18.6,1
74608654,Tamil Nadu,Chennai,Highway,18.88,13,583,73.0,1,Filed,65.5,1,21.8,Full,81.8,46.2,0
2b937c04,Gujarat,Ahmedabad,Industrial Corridor,72.2,168,1255,86.0,2,Under Hearing,63.4,2,8.9,Partial,43.3,31.5,1
d9ed91bd,Uttar Pradesh,Kanpur,Power Transmission,7.2,68,894,49.8,1,Filed,12.2,1,38.8,Full,70.5,43.8,1
a65aff6f,Tamil Nadu,Coimbatore,Irrigation,21.33,65,175,47.2,1,Filed,37.8,3,43.6,Partial,90.6,42.2,1
f7a8fbe3,Odisha,Cuttack,Railway,11.44,65,594,63.9,1,Filed,35.4,2,37.6,Not Started,56.9,42.9,1
19df39cc,Tamil Nadu,Chennai,Power Transmission,8.23,47,535,27.4,1,Under Hearing,28.0,4,27.8,Partial,68.8,17.7,1
7a71ef72,Gujarat,Rajkot,Highway,5.27,62,988,90.2,1,Stay Order,79.5,3,46.7,Partial,64.4,35.3,1
69085637,Karnataka,Bengaluru,Power Transmission,18.92,32,410,63.1,0,None,84.3,2,32.1,Partial,69.7,44.6,0
31743e1b,Uttar Pradesh,Agra,Industrial Corridor,5.31,166,185,30.9,0,None,12.9,2,30.2,Not Started,44.9,20.7,1
e6da0510,Uttar Pradesh,Meerut,Highway,6.09,14,1017,53.7,0,None,69.7,4,49.5,Not Started,33.4,5.0,1
5eb61548,Maharashtra,Pune,Irrigation,26.3,97,983,52.0,0,None,32.5,2,3.4,Full,82.1,44.9,0
91653250,West Bengal,Howrah,Industrial Corridor,86.27,124,678,81.3,0,None,27.0,3,18.1,Not Started,69.7,34.6,0
8fe3a155,Tamil Nadu,Salem,Power Transmission,11.25,51,1190,85.6,0,None,51.1,4,32.9,Partial,32.0,23.8,0
644026f2,Gujarat,Ahmedabad,Urban Development,15.07,37,391,53.0,0,None,21.6,5,55.9,Full,90.2,31.0,1
dcd59c5e,Gujarat,Surat,Railway,18.14,246,483,38.8,2,Stay Order,36.4,5,16.4,Partial,70.0,49.2,1
011c1e30,Uttar Pradesh,Agra,Urban Development,3.1,66,1292,55.0,0,None,40.4,4,22.2,Full,73.2,55.3,0
1c2df3d5,Uttar Pradesh,Agra,Railway,90.34,37,572,80.3,0,None,67.3,2,34.1,Partial,36.4,61.3,0
85fc8a1a,Gujarat,Ahmedabad,Industrial Corridor,5.07,54,1381,18.1,0,None,40.8,5,12.3,Full,31.0,27.6,1
2b0000ab,Karnataka,Hubballi,Urban Development,33.82,36,722,58.0,1,Filed,35.1,3,36.1,Not Started,51.2,58.3,1
474393a3,Madhya Pradesh,Bhopal,Urban Development,3.84,96,1148,42.1,1,Resolved,70.6,5,40.8,Partial,85.1,32.5,0
